"id","fqdn/ip","port","severity","finding","cve","cwe"
"FS_ECDHE_curves","hydrogeotechnique.com/83.166.138.19","443","OK","prime256v1 secp384r1 secp521r1 X25519 X448","",""
"DH_groups","hydrogeotechnique.com/83.166.138.19","443","OK","HAProxy","",""
"FS_TLS12_sig_algs","hydrogeotechnique.com/83.166.138.19","443","LOW","RSA-PSS-RSAE+SHA256 RSA-PSS-RSAE+SHA384 RSA-PSS-RSAE+SHA512 RSA+SHA256 RSA+SHA384 RSA+SHA512 RSA+SHA224 RSA+SHA1","",""
"FS_TLS13_sig_algs","hydrogeotechnique.com/83.166.138.19","443","INFO","RSA-PSS-RSAE+SHA256 RSA-PSS-RSAE+SHA384 RSA-PSS-RSAE+SHA512","",""
"TLS_extensions","hydrogeotechnique.com/83.166.138.19","443","INFO","'server name/#0' 'max fragment length/#1' 'supported_groups/#10' 'EC point formats/#11' 'application layer protocol negotiation/#16' 'extended master secret/#23' 'supported versions/#43' 'key share/#51' 'renegotiation info/#65281'","",""
"TLS_session_ticket","hydrogeotechnique.com/83.166.138.19","443","INFO","no -- no lifetime advertised","",""
"SSL_sessionID_support","hydrogeotechnique.com/83.166.138.19","443","INFO","yes","",""
"sessionresumption_ticket","hydrogeotechnique.com/83.166.138.19","443","INFO","not supported","",""
"sessionresumption_ID","hydrogeotechnique.com/83.166.138.19","443","INFO","supported","",""
"TLS_timestamp","hydrogeotechnique.com/83.166.138.19","443","INFO","random","",""
"certificate_compression","hydrogeotechnique.com/83.166.138.19","443","INFO","none","",""
"clientAuth","hydrogeotechnique.com/83.166.138.19","443","INFO","none","",""
"cert_numbers","hydrogeotechnique.com/83.166.138.19","443","INFO","1","",""
"cert_signatureAlgorithm","hydrogeotechnique.com/83.166.138.19","443","OK","SHA256 with RSA","",""
"cert_keySize","hydrogeotechnique.com/83.166.138.19","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","hydrogeotechnique.com/83.166.138.19","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","hydrogeotechnique.com/83.166.138.19","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","hydrogeotechnique.com/83.166.138.19","443","INFO","05CBD8B0C59BAD69EC7519CC997CEE2D1F82","",""
"cert_serialNumberLen","hydrogeotechnique.com/83.166.138.19","443","INFO","18","",""
"cert_fingerprintSHA1","hydrogeotechnique.com/83.166.138.19","443","INFO","EB052FAE828E5507271E572F4921D277C46F64D1","",""
"cert_fingerprintSHA256","hydrogeotechnique.com/83.166.138.19","443","INFO","72A26A6E1F8EE4EFBA6F913A9C7BE9A9A6FDF12E5B7AF2E151F3B124903111C3","",""
"cert","hydrogeotechnique.com/83.166.138.19","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFIDCCBAigAwIBAgISBcvYsMWbrWnsdRnMmXzuLR+CMA0GCSqGSIb3DQEBCwUAMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNSMTEwHhcNMjUwNTA5MjAxODU2WhcNMjUwODA3MjAxODU1WjAgMR4wHAYDVQQDExVoeWRyb2dlb3RlY2huaXF1ZS5jb20wggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQC+0U2JWyWXPwqAf923YneflF9BVSfMTwkFH17KeXVlLjfqK9yzrkvHj4jE0gcytS+pl4L+CLixghk9bupSv59s3FUQHJZ5a7fDAEN77NoWj4ar5qCxxs2WsWAtRx+493z9IBaP5fpna1cZmFpkOH2gUgNBssDStFengjx3VVEVrcGq6Patj+kiv6rGVlXma/8Kpf6dwEjsuBWUEWUCrnN2SviJ1sAHiKo9lvo358Rsov48LntMoZJIxuEj55OQHMxg0rbSjsE7ZhqCTNtgC+ief/RHGwMdEyp+G0OmRtfU5Dj4t80EgX42AUv6asoWinRstkqVHmzPqNswdLQ5GZtnAgMBAAGjggI/MIICOzAOBgNVHQ8BAf8EBAMCBaAwHQYDVR0lBBYwFAYIKwYBBQUHAwEGCCsGAQUFBwMCMAwGA1UdEwEB/wQCMAAwHQYDVR0OBBYEFFHKZOmxVEBohAgbwRrbqvW03KIWMB8GA1UdIwQYMBaAFMXPRqTq9MPAemyVxC2wXpIvJuO5MDMGCCsGAQUFBwEBBCcwJTAjBggrBgEFBQcwAoYXaHR0cDovL3IxMS5pLmxlbmNyLm9yZy8wOwYDVR0RBDQwMoIVaHlkcm9nZW90ZWNobmlxdWUuY29tghl3d3cuaHlkcm9nZW90ZWNobmlxdWUuY29tMBMGA1UdIAQMMAowCAYGZ4EMAQIBMC0GA1UdHwQmMCQwIqAgoB6GHGh0dHA6Ly9yMTEuYy5sZW5jci5vcmcvMy5jcmwwggEEBgorBgEEAdZ5AgQCBIH1BIHyAPAAdgCkQsUGSWBhVI8P1Oqc+3otJkVNh6l/L99FWfYnTzqEVAAAAZa26QW6AAAEAwBHMEUCIHSvCFA9dtJ5++MfLEVlMRuOm1zvNnShDm4NfjAn4+QNAiEAt7yixNgFQB1stjkl2QyoSqXJyO5WRr/n0FspzqWtSKIAdgDM+w9qhXEJZf6Vm1PO6bJ8IumFXA2XjbapflTA/kwNsAAAAZa26QXNAAAEAwBHMEUCIAvY2suHms42Lde0PNK/yTsqh0NhfbWOTNkpnL2mkmvxAiEAnveYWx3CGELNLOEPGrgrIa7F0eAq/28zk9a+LF0OCagwDQYJKoZIhvcNAQELBQADggEBAFlsQDpUmzsMiare0NJ6dYf7ksInATbFFzW/uUWTyjHNj7zjdnWVU5zUB6lHB9xcUUGmQX5WyrMqIBdOidz0VoXnibwx7h+g1atojPVT+xdMfTekx5KgkbNLIt4zpVwOTiO7s+RjbZxzOc6v2W/8AELcScRNQELuG0zYsVWVo+XgiiviximENdJN5y4chYkbhxj0K8C8UOKVdC3FoZKl6nvETWC/B9Ir7R9QTp8ROcIBr9EiWJ8wY+1vmHjGoqcDR81gl9CxJLf830/KShZV013O7tJBp5XIC2s7exF8WHueKMmQrYGGuBczi7hICGk1NYTxKqIaApXBYOPEtkV9kgQ=\n-----END CERTIFICATE-----","",""
"cert_commonName","hydrogeotechnique.com/83.166.138.19","443","OK","hydrogeotechnique.com","",""
"cert_commonName_wo_SNI","hydrogeotechnique.com/83.166.138.19","443","INFO","preview.infomaniak.website","",""
"cert_subjectAltName","hydrogeotechnique.com/83.166.138.19","443","INFO","hydrogeotechnique.com www.hydrogeotechnique.com","",""
"cert_trust","hydrogeotechnique.com/83.166.138.19","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_trust_wildcard","hydrogeotechnique.com/83.166.138.19","443","LOW","trust is via wildcard","",""
"cert_chain_of_trust","hydrogeotechnique.com/83.166.138.19","443","OK","passed.","",""
"cert_certificatePolicies_EV","hydrogeotechnique.com/83.166.138.19","443","INFO","no","",""
"cert_expirationStatus","hydrogeotechnique.com/83.166.138.19","443","OK","50 >= 30 days","",""
"cert_notBefore","hydrogeotechnique.com/83.166.138.19","443","INFO","2025-05-09 20:18","",""
"cert_notAfter","hydrogeotechnique.com/83.166.138.19","443","OK","2025-08-07 20:18","",""
"cert_extlifeSpan","hydrogeotechnique.com/83.166.138.19","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","hydrogeotechnique.com/83.166.138.19","443","INFO","not present","",""
"cert_crlDistributionPoints","hydrogeotechnique.com/83.166.138.19","443","INFO","http://r11.c.lencr.org/3.crl","",""
"cert_ocspURL","hydrogeotechnique.com/83.166.138.19","443","INFO","--","",""
"OCSP_stapling","hydrogeotechnique.com/83.166.138.19","443","INFO","not offered","",""
"cert_mustStapleExtension","hydrogeotechnique.com/83.166.138.19","443","INFO","--","",""
"DNS_CAArecord","hydrogeotechnique.com/83.166.138.19","443","LOW","--","",""
"certificate_transparency","hydrogeotechnique.com/83.166.138.19","443","OK","yes (certificate extension)","",""
"certs_countServer","hydrogeotechnique.com/83.166.138.19","443","INFO","2","",""
"certs_list_ordering_problem","hydrogeotechnique.com/83.166.138.19","443","INFO","no","",""
"cert_caIssuers","hydrogeotechnique.com/83.166.138.19","443","INFO","R11 (Let's Encrypt from US)","",""
