"id","fqdn/ip","port","severity","finding","cve","cwe"
"cipher-tls1_3_x1305","www.hydrogeotechniqueafrique.com/185.125.27.36","443","OK","TLSv1.3   x1305   TLS_AES_128_CCM_8_SHA256          ECDH 253   AESCCM8     128      TLS_AES_128_CCM_8_SHA256","",""
"supportedciphers_TLSv1_3","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","TLS_AES_256_GCM_SHA384 TLS_CHACHA20_POLY1305_SHA256 TLS_AES_128_GCM_SHA256 TLS_AES_128_CCM_8_SHA256","",""
"cipher_order","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","NOT a cipher order configured","",""
"FS","www.hydrogeotechniqueafrique.com/185.125.27.36","443","OK","offered","",""
"FS_ciphers","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","TLS_AES_256_GCM_SHA384 TLS_CHACHA20_POLY1305_SHA256 ECDHE-RSA-AES256-GCM-SHA384 DHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-CHACHA20-POLY1305 DHE-RSA-CHACHA20-POLY1305 TLS_AES_128_GCM_SHA256 TLS_AES_128_CCM_8_SHA256 ECDHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES128-GCM-SHA256","",""
"FS_ECDHE_curves","www.hydrogeotechniqueafrique.com/185.125.27.36","443","OK","prime256v1 secp384r1 secp521r1 X25519 X448","",""
"DH_groups","www.hydrogeotechniqueafrique.com/185.125.27.36","443","OK","ffdhe2048","",""
"FS_TLS12_sig_algs","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","RSA-PSS-RSAE+SHA512 RSA-PSS-RSAE+SHA384 RSA-PSS-RSAE+SHA256 RSA+SHA512 RSA+SHA384 RSA+SHA256 RSA+SHA224","",""
"FS_TLS13_sig_algs","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","RSA-PSS-RSAE+SHA512 RSA-PSS-RSAE+SHA384 RSA-PSS-RSAE+SHA256","",""
"TLS_extensions","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","'server name/#0' 'max fragment length/#1' 'supported_groups/#10' 'EC point formats/#11' 'application layer protocol negotiation/#16' 'extended master secret/#23' 'supported versions/#43' 'key share/#51' 'renegotiation info/#65281'","",""
"TLS_session_ticket","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","no -- no lifetime advertised","",""
"SSL_sessionID_support","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","yes","",""
"sessionresumption_ticket","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","not supported","",""
"sessionresumption_ID","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","supported","",""
"TLS_timestamp","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","random","",""
"certificate_compression","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","none","",""
"clientAuth","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","none","",""
"cert_numbers","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","1","",""
"cert_signatureAlgorithm","www.hydrogeotechniqueafrique.com/185.125.27.36","443","OK","SHA256 with RSA","",""
"cert_keySize","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","0692B34B127DBA10CF56D7C7A395FB7FC3AD","",""
"cert_serialNumberLen","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","18","",""
"cert_fingerprintSHA1","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","D8C767D26956EA05AD64CE757C98A764D8EDA294","",""
"cert_fingerprintSHA256","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","C4A6F1110DCCB38C8938984D0C336979458A9EF49286E10F070738FC9731D3F5","",""
"cert","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFnzCCBIegAwIBAgISBpKzSxJ9uhDPVtfHo5X7f8OtMA0GCSqGSIb3DQEBCwUAMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNSMTEwHhcNMjUwNDIxMjIyNzExWhcNMjUwNzIwMjIyNzEwWjAoMSYwJAYDVQQDEx1oeWRyb2dlb3RlY2huaXF1ZS1hZnJpcXVlLmNvbTCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBAL0H8BejIAilsJXrpAfLBfV+j1ugD25beKBE0EgLFqQpkrbFyhdAQZono2wzXI912EkudkiAJetR0O7/jjWeHCSXhp/4eXz0d55Zfs8/5jgOtzuNDDLOh4UVrmnVPPK4CCaF+57RWWRmsD4hXZ7cYuItdepjIeeUVNqXbQREZBmz/8GcWYf4FZzTXs60tHJaTxNhKA1P7KcXj3jhtrrxxrDqd8FRaQpJqlg+RTj+7ntUVXa8b0AGo/jwQPNyD0MlZa7hS7glgi61+qZXob1mPIB9Ikcjcbeq7JR2vwhprSr+GrFMdldtDj4s+coGRfU0OBJzqRAv5t/g8A+5zGR2c50CAwEAAaOCArYwggKyMA4GA1UdDwEB/wQEAwIFoDAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwDAYDVR0TAQH/BAIwADAdBgNVHQ4EFgQUiH9tyh5rq9htew3mWZ0QqOURm84wHwYDVR0jBBgwFoAUxc9GpOr0w8B6bJXELbBeki8m47kwVwYIKwYBBQUHAQEESzBJMCIGCCsGAQUFBzABhhZodHRwOi8vcjExLm8ubGVuY3Iub3JnMCMGCCsGAQUFBzAChhdodHRwOi8vcjExLmkubGVuY3Iub3JnLzCBjQYDVR0RBIGFMIGCgh1oeWRyb2dlb3RlY2huaXF1ZS1hZnJpcXVlLmNvbYIcaHlkcm9nZW90ZWNobmlxdWVhZnJpcXVlLmNvbYIhd3d3Lmh5ZHJvZ2VvdGVjaG5pcXVlLWFmcmlxdWUuY29tgiB3d3cuaHlkcm9nZW90ZWNobmlxdWVhZnJpcXVlLmNvbTATBgNVHSAEDDAKMAgGBmeBDAECATAuBgNVHR8EJzAlMCOgIaAfhh1odHRwOi8vcjExLmMubGVuY3Iub3JnLzQ2LmNybDCCAQMGCisGAQQB1nkCBAIEgfQEgfEA7wB1AA3h8jAr0w3BQGISCepVLvxHdHyx1+kw7w5CHrR+Tqo0AAABllqr+A8AAAQDAEYwRAIgZZdNcvR8xoejY9Noz+GSJ+fbeTyktxQR5EqDv2SH/UECIAWD7vZDVU3cF+NYRzrCbEsBW9PUZlb6T5usifF+rBKTAHYArxgaKNaMo+CpikycZ6sJ+Lu8IrquvLE4o6Gd0/m2Aw0AAAGWWqv7ewAABAMARzBFAiAMhXloX70UeW6muggHgWhlhFLHpS/4TzBdkHp3sfesRQIhAKvBrqMZkC1t34VVzUN2RQ5HfcPNbpTNE4LH1cuFCnFXMA0GCSqGSIb3DQEBCwUAA4IBAQAI3LUYKjikVzVvz9wyft58aDPUAZSaSm6y5Y1oYZu0Hjy4Q8FcpUBHAY+dY6otWIi/4BbMTPMruJRB0EIKqW6GkR/J5T6aRHTRG4270j9643ZDX3jrQj2cf+rdBM8ZKYg2K+spSQLgKhD8Sio/07Bvws7f9MWpAXc6X32LnC2C7EpVktSaUXBymAs7pNxveGoVnsJILXsZa2Gn8g2rUEWuR5Maesijsr0amXbx9/OuYGfbmCGPTxfMM5Yk1z2o0cJpPN6tmoIVbW5dCzdF3cN3RIo4VNBQLr859XFqFpNgrCI3qJ9S/lPxl42kFjsC3y4aYbN4aSLyT/yjbLqeFrmO\n-----END CERTIFICATE-----","",""
"cert_commonName","www.hydrogeotechniqueafrique.com/185.125.27.36","443","OK","hydrogeotechnique-afrique.com","",""
