"id","fqdn/ip","port","severity","finding","cve","cwe"
"HSTS","agences.hydrogeotechnique.com/109.234.164.174","443","LOW","not offered","",""
"HPKP","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","o2switch-PowerBoost-v3","",""
"banner_application","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","No application banner found","",""
"cookie_count","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","0 at '/' (30x detected, better try target URL of 30x)","",""
"security_headers","agences.hydrogeotechnique.com/109.234.164.174","443","MEDIUM","--","",""
"banner_reverseproxy","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","--","","CWE-200"
"heartbleed","agences.hydrogeotechnique.com/109.234.164.174","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","agences.hydrogeotechnique.com/109.234.164.174","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","agences.hydrogeotechnique.com/109.234.164.174","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","agences.hydrogeotechnique.com/109.234.164.174","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","agences.hydrogeotechnique.com/109.234.164.174","443","OK","supported","","CWE-310"
"secure_client_renego","agences.hydrogeotechnique.com/109.234.164.174","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","agences.hydrogeotechnique.com/109.234.164.174","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","agences.hydrogeotechnique.com/109.234.164.174","443","OK","not vulnerable, no gzip/deflate/compress/br HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","agences.hydrogeotechnique.com/109.234.164.174","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","agences.hydrogeotechnique.com/109.234.164.174","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","agences.hydrogeotechnique.com/109.234.164.174","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
