"id","fqdn/ip","port","severity","finding","cve","cwe"
"prioritize_chacha_TLSv1_2","tpgeo.com/23.236.62.147","443","INFO","true","",""
"cipher_order-tls1_3","tpgeo.com/23.236.62.147","443","INFO","NOT a cipher order configured","",""
"cipher-tls1_3_x1302","tpgeo.com/23.236.62.147","443","OK","TLSv1.3   x1302   TLS_AES_256_GCM_SHA384            ECDH 253   AESGCM      256      TLS_AES_256_GCM_SHA384","",""
"cipher-tls1_3_x1303","tpgeo.com/23.236.62.147","443","OK","TLSv1.3   x1303   TLS_CHACHA20_POLY1305_SHA256      ECDH 253   ChaCha20    256      TLS_CHACHA20_POLY1305_SHA256","",""
"cipher-tls1_3_x1301","tpgeo.com/23.236.62.147","443","OK","TLSv1.3   x1301   TLS_AES_128_GCM_SHA256            ECDH 253   AESGCM      128      TLS_AES_128_GCM_SHA256","",""
"supportedciphers_TLSv1_3","tpgeo.com/23.236.62.147","443","INFO","TLS_AES_256_GCM_SHA384 TLS_CHACHA20_POLY1305_SHA256 TLS_AES_128_GCM_SHA256","",""
"cipher_order","tpgeo.com/23.236.62.147","443","OK","server -- TLS 1.3 client determined","",""
"FS","tpgeo.com/23.236.62.147","443","OK","offered","",""
"FS_ciphers","tpgeo.com/23.236.62.147","443","INFO","TLS_AES_256_GCM_SHA384 TLS_CHACHA20_POLY1305_SHA256 ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES256-SHA ECDHE-RSA-CHACHA20-POLY1305 TLS_AES_128_GCM_SHA256 ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES128-SHA","",""
"FS_ECDHE_curves","tpgeo.com/23.236.62.147","443","OK","prime256v1 secp384r1 secp521r1 X25519","",""
"FS_TLS12_sig_algs","tpgeo.com/23.236.62.147","443","LOW","RSA-PSS-RSAE+SHA512 RSA-PSS-RSAE+SHA384 RSA-PSS-RSAE+SHA256 RSA+SHA512 RSA+SHA384 RSA+SHA256 RSA+SHA1","",""
"FS_TLS13_sig_algs","tpgeo.com/23.236.62.147","443","INFO","RSA-PSS-RSAE+SHA512 RSA-PSS-RSAE+SHA384 RSA-PSS-RSAE+SHA256","",""
"TLS_extensions","tpgeo.com/23.236.62.147","443","INFO","'EC point formats/#11' 'application layer protocol negotiation/#16' 'extended master secret/#23' 'session ticket/#35' 'supported versions/#43' 'key share/#51' 'renegotiation info/#65281'","",""
"TLS_session_ticket","tpgeo.com/23.236.62.147","443","INFO","no -- no lifetime advertised","",""
"SSL_sessionID_support","tpgeo.com/23.236.62.147","443","INFO","yes","",""
"sessionresumption_ticket","tpgeo.com/23.236.62.147","443","INFO","not supported","",""
"sessionresumption_ID","tpgeo.com/23.236.62.147","443","INFO","not supported","",""
"TLS_timestamp","tpgeo.com/23.236.62.147","443","INFO","random","",""
"certificate_compression","tpgeo.com/23.236.62.147","443","INFO","none","",""
"clientAuth","tpgeo.com/23.236.62.147","443","INFO","none","",""
"cert_numbers","tpgeo.com/23.236.62.147","443","INFO","1","",""
"cert_signatureAlgorithm","tpgeo.com/23.236.62.147","443","OK","SHA256 with RSA","",""
"cert_keySize","tpgeo.com/23.236.62.147","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","tpgeo.com/23.236.62.147","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","tpgeo.com/23.236.62.147","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","tpgeo.com/23.236.62.147","443","INFO","068B3B97F0629DADB9E311CF2CC04006B0CC","",""
"cert_serialNumberLen","tpgeo.com/23.236.62.147","443","INFO","18","",""
"cert_fingerprintSHA1","tpgeo.com/23.236.62.147","443","INFO","3D21E9B54A8089A872092F5F6453E1FD2951F2FE","",""
"cert_fingerprintSHA256","tpgeo.com/23.236.62.147","443","INFO","94BAB5783B8028694C1736A06772C6C152F6B8B557F1931E7B3338C4B155EC27","",""
"cert","tpgeo.com/23.236.62.147","443","INFO","-----BEGIN CERTIFICATE-----\nMIIE/TCCA+WgAwIBAgISBos7l/Bina254xHPLMBABrDMMA0GCSqGSIb3DQEBCwUAMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNSMTAwHhcNMjUwNTEzMTcyMjE5WhcNMjUwODExMTcyMjE4WjAUMRIwEAYDVQQDEwl0cGdlby5jb20wggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQCxifiKshfb55ZCnUU+lH8aWi1T6OTCd8g6LRDqvcda1tLe1VHQ6yD23zGX4MPLUmQAqWDGW1cyPrQuSgBxfsaDqDhoiopKZP4HG7mY+miF0aqKGmyPtiF/Uw9c4bccnrZb27ysurXJQhQctToPUT9PJyAX4Lb6vlyVVswwbWJH0SVHv/hLMuu5A+YRHDHfUGImY7t/JDsRqcR5+faCC2Pf0gcaRWZz5LQYZ65j/jm6CFIfgwhID6sedTgTSzibVkUaOwUQ3sQkPCLNFLsCm8XmfICf2fS0blppWhIl9lPYZrbdi+v9Su/affZG7Q3aAkwaVohs6Cc39TrSt56X9gRlAgMBAAGjggIoMIICJDAOBgNVHQ8BAf8EBAMCBaAwHQYDVR0lBBYwFAYIKwYBBQUHAwEGCCsGAQUFBwMCMAwGA1UdEwEB/wQCMAAwHQYDVR0OBBYEFNbW+OCD8LVEkv+eNN6Q96o5L7tXMB8GA1UdIwQYMBaAFLu8w0el5LypxsOkcgwQjaI14cjoMDMGCCsGAQUFBwEBBCcwJTAjBggrBgEFBQcwAoYXaHR0cDovL3IxMC5pLmxlbmNyLm9yZy8wIwYDVR0RBBwwGoIJdHBnZW8uY29tgg13d3cudHBnZW8uY29tMBMGA1UdIAQMMAowCAYGZ4EMAQIBMC4GA1UdHwQnMCUwI6AhoB+GHWh0dHA6Ly9yMTAuYy5sZW5jci5vcmcvNzcuY3JsMIIBBAYKKwYBBAHWeQIEAgSB9QSB8gDwAHUAzPsPaoVxCWX+lZtTzumyfCLphVwNl422qX5UwP5MDbAAAAGWyuDFBQAABAMARjBEAiA9ErunYD+fopanC5w30hDz6PXi0cqkklS1y4W8yd+hOAIgV49jJLBHfvYkW0mceblCyvDRzkTV5zdBAtupeE29EV4AdwAS8U40vVNyTIQGGcOPP3oT+Oe1YoeInG0wBYTr5YYmOgAAAZbK4MT0AAAEAwBIMEYCIQCSapkmcfeT5KFSmvcYGiBcaC58dxeBiAbWRuv0n87+1AIhANpHwsWqJH6DzY/Us2XrVQsI2JiopjXguCCr91O3xYASMA0GCSqGSIb3DQEBCwUAA4IBAQBzR5mPB6WYHtloEuxGTJFFisi85BJtXEC9Bi+wtrk/u4jYxH1cF/QtoeB1av5BA0JpSQaOlT6sWgb0tFNHjCARJMwkwYiC6rL0rd2no+W2lCwQUDbhps6LZnFHt0JOrqcEkbi/w5f2MxMX5WzfQOQ3pB38RgWwzTAqe4UVY0x5Muv6i1GrbYVF0Log4KsDhoxYzlQ5cf1uVT4zpYcuiWIhgk7dCiKT2lXBX6zIxMJnp93EvltQQVkdKIfKfSi/56C1Gqq0EGvX3clnczwRb1nbsrfE+Bu2/Ezcn/IsCSyekEQyUzATzTpfFLB0pVdRhqceeS2BkTsQHj6hGJkdldle\n-----END CERTIFICATE-----","",""
"cert_commonName","tpgeo.com/23.236.62.147","443","OK","tpgeo.com","",""
"cert_commonName_wo_SNI","tpgeo.com/23.236.62.147","443","INFO","request w/o SNI didn't succeed","",""
"cert_subjectAltName","tpgeo.com/23.236.62.147","443","INFO","tpgeo.com www.tpgeo.com","",""
"cert_trust","tpgeo.com/23.236.62.147","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","tpgeo.com/23.236.62.147","443","OK","passed.","",""
"cert_certificatePolicies_EV","tpgeo.com/23.236.62.147","443","INFO","no","",""
"cert_expirationStatus","tpgeo.com/23.236.62.147","443","OK","54 >= 30 days","",""
"cert_notBefore","tpgeo.com/23.236.62.147","443","INFO","2025-05-13 17:22","",""
"cert_notAfter","tpgeo.com/23.236.62.147","443","OK","2025-08-11 17:22","",""
"cert_extlifeSpan","tpgeo.com/23.236.62.147","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","tpgeo.com/23.236.62.147","443","INFO","not present","",""
"cert_crlDistributionPoints","tpgeo.com/23.236.62.147","443","INFO","http://r10.c.lencr.org/77.crl","",""
"cert_ocspURL","tpgeo.com/23.236.62.147","443","INFO","--","",""
"OCSP_stapling","tpgeo.com/23.236.62.147","443","INFO","not offered","",""
"cert_mustStapleExtension","tpgeo.com/23.236.62.147","443","INFO","--","",""
"DNS_CAArecord","tpgeo.com/23.236.62.147","443","LOW","--","",""
"certificate_transparency","tpgeo.com/23.236.62.147","443","OK","yes (certificate extension)","",""
"certs_countServer","tpgeo.com/23.236.62.147","443","INFO","2","",""
"certs_list_ordering_problem","tpgeo.com/23.236.62.147","443","INFO","no","",""
"cert_caIssuers","tpgeo.com/23.236.62.147","443","INFO","R10 (Let's Encrypt from US)","",""
"intermediate_cert <#1>","tpgeo.com/23.236.62.147","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFBTCCAu2gAwIBAgIQS6hSk/eaL6JzBkuoBI110DANBgkqhkiG9w0BAQsFADBPMQswCQYDVQQGEwJVUzEpMCcGA1UEChMgSW50ZXJuZXQgU2VjdXJpdHkgUmVzZWFyY2ggR3JvdXAxFTATBgNVBAMTDElTUkcgUm9vdCBYMTAeFw0yNDAzMTMwMDAwMDBaFw0yNzAzMTIyMzU5NTlaMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNSMTAwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQDPV+XmxFQS7bRH/sknWHZGUCiMHT6I3wWd1bUYKb3dtVq/+vbOo76vACFLYlpaPAEvxVgD9on/jhFD68G14BQHlo9vH9fnuoE5CXVlt8KvGFs3Jijno/QHK20a/6tYvJWuQP/py1fEtVt/eA0YYbwX51TGu0mRzW4Y0YCF7qZlNrx06rxQTOr8IfM4FpOUurDTazgGzRYSespSdcitdrLCnF2YRVxvYXvGLe48E1KGAdlX5jgc3421H5KRmudKHMxFqHJV8LDmowfs/acbZp4/SItxhHFYyTr6717yW0QrPHTnj7JHwQdqzZq3DZb3EoEmUVQK7GH29/Xi8orIlQ2NAgMBAAGjgfgwgfUwDgYDVR0PAQH/BAQDAgGGMB0GA1UdJQQWMBQGCCsGAQUFBwMCBggrBgEFBQcDATASBgNVHRMBAf8ECDAGAQH/AgEAMB0GA1UdDgQWBBS7vMNHpeS8qcbDpHIMEI2iNeHI6DAfBgNVHSMEGDAWgBR5tFnme7bl5AFzgAiIyBpY9umbbjAyBggrBgEFBQcBAQQmMCQwIgYIKwYBBQUHMAKGFmh0dHA6Ly94MS5pLmxlbmNyLm9yZy8wEwYDVR0gBAwwCjAIBgZngQwBAgEwJwYDVR0fBCAwHjAcoBqgGIYWaHR0cDovL3gxLmMubGVuY3Iub3JnLzANBgkqhkiG9w0BAQsFAAOCAgEAkrHnQTfreZ2B5s3iJeE6IOmQRJWjgVzPw139vaBw1bGWKCIL0vIozwzn1OZDjCQiHcFCktEJr59L9MhwTyAWsVrdAfYf+B9haxQnsHKNY67u4s5Lzzfdu6PUzeetUK29v+PsPmI2cJkxp+iN3epi4hKu9ZzUPSwMqtCceb7qPVxEbpYxY1p91n5PJKBLBX9eb9LU6l8zSxPWV7bK3lG4XaMJgnT9x3ies7msFtpKK5bDtotij/l0GaKeA97pb5uwD9KgWvaFXMIEt8jVTjLEvwRdvCn294GPDF08U8lAkIv7tghluaQh1QnlE4SEN4LOECj8dsIGJXpGUk3aU3KkJz9icKy+aUgA+2cP21uh6NcDIS3XyfaZQjmDQ993ChII8SXWupQZVBiIpcWO4RqZk3lr7Bz5MUCwzDIA359e57SSq5CCkY0N4B6Vulk7LktfwrdGNVI5BsC9qqxSwSKgRJeZ9wygIaehbHFHFhcBaMDKpiZlBHyzrsnnlFXCb5s8HKn5LsUgGvB24L7sGNZP2CX7dhHov+YhD+jozLW2p9W4959Bz2EiRmqDtmiXLnzqTpXbI+suyCsohKRg6Un0RC47+cpiVwHiXZAW+cn8eiNIjqbVgXLxKPpdzvvtTnOPlC7SQZSYmdunr3Bf9b77AiC/ZidstK36dRILKz7OA54=\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","tpgeo.com/23.236.62.147","443","INFO","9D7C3F1AA6AD2B2EC0D5CF1E246F8D9AE6CBC9FD0755AD37BB974B1F2FB603F3","",""
"intermediate_cert_notBefore <#1>","tpgeo.com/23.236.62.147","443","INFO","2024-03-13 00:00","",""
"intermediate_cert_notAfter <#1>","tpgeo.com/23.236.62.147","443","OK","2027-03-12 23:59","",""
"intermediate_cert_expiration <#1>","tpgeo.com/23.236.62.147","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","tpgeo.com/23.236.62.147","443","INFO","R10 <-- ISRG Root X1","",""
"intermediate_cert_badOCSP","tpgeo.com/23.236.62.147","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","tpgeo.com/23.236.62.147","443","INFO","301 Moved Permanently ('/')","",""
"HTTP_clock_skew","tpgeo.com/23.236.62.147","443","INFO","+13270 seconds from localtime","",""
"HTTP_headerTime","tpgeo.com/23.236.62.147","443","INFO","1750236917","",""
"HTTP_headerAge","tpgeo.com/23.236.62.147","443","INFO","13270 seconds","",""
"HSTS_time","tpgeo.com/23.236.62.147","443","MEDIUM","max-age too short. 1 days (=86400 seconds) < 15552000 seconds","",""
"HSTS_subdomains","tpgeo.com/23.236.62.147","443","INFO","only for this domain","",""
"HSTS_preload","tpgeo.com/23.236.62.147","443","INFO","domain is NOT marked for preloading","",""
"HPKP","tpgeo.com/23.236.62.147","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","tpgeo.com/23.236.62.147","443","INFO","Server-Timing: cache;desc=hit, varnish;desc=hit, dc;desc=sea1Pepyaka","",""
"banner_application","tpgeo.com/23.236.62.147","443","INFO","No application banner found","",""
"cookie_count","tpgeo.com/23.236.62.147","443","INFO","0 at '/' (30x detected, better try target URL of 30x)","",""
"X-Content-Type-Options","tpgeo.com/23.236.62.147","443","OK","nosniff","",""
"Cache-Control","tpgeo.com/23.236.62.147","443","INFO","no-cache","",""
"banner_reverseproxy","tpgeo.com/23.236.62.147","443","INFO","--","","CWE-200"
"heartbleed","tpgeo.com/23.236.62.147","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","tpgeo.com/23.236.62.147","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","tpgeo.com/23.236.62.147","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","tpgeo.com/23.236.62.147","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","tpgeo.com/23.236.62.147","443","OK","supported","","CWE-310"
"secure_client_renego","tpgeo.com/23.236.62.147","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","tpgeo.com/23.236.62.147","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","tpgeo.com/23.236.62.147","443","OK","not vulnerable, no gzip/deflate/compress/br HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","tpgeo.com/23.236.62.147","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","tpgeo.com/23.236.62.147","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","tpgeo.com/23.236.62.147","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","tpgeo.com/23.236.62.147","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","tpgeo.com/23.236.62.147","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","tpgeo.com/23.236.62.147","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=94BAB5783B8028694C1736A06772C6C152F6B8B557F1931E7B3338C4B155EC27","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","tpgeo.com/23.236.62.147","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","tpgeo.com/23.236.62.147","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","tpgeo.com/23.236.62.147","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","tpgeo.com/23.236.62.147","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","tpgeo.com/23.236.62.147","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","tpgeo.com/23.236.62.147","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_70","tpgeo.com/23.236.62.147","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","tpgeo.com/23.236.62.147","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","tpgeo.com/23.236.62.147","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_X","tpgeo.com/23.236.62.147","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_11_12","tpgeo.com/23.236.62.147","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_13_14","tpgeo.com/23.236.62.147","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_15","tpgeo.com/23.236.62.147","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_101_win10","tpgeo.com/23.236.62.147","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chromium_137_win11","tpgeo.com/23.236.62.147","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_100_win10","tpgeo.com/23.236.62.147","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_137_win11","tpgeo.com/23.236.62.147","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-ie_8_win7","tpgeo.com/23.236.62.147","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","tpgeo.com/23.236.62.147","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA","",""
"clientsimulation-ie_11_win81","tpgeo.com/23.236.62.147","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA","",""
"clientsimulation-ie_11_winphone81","tpgeo.com/23.236.62.147","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA","",""
"clientsimulation-ie_11_win10","tpgeo.com/23.236.62.147","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_15_win10","tpgeo.com/23.236.62.147","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_101_win10_21h2","tpgeo.com/23.236.62.147","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-edge_133_win11_23h2","tpgeo.com/23.236.62.147","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_184_ios_184","tpgeo.com/23.236.62.147","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_154_osx_1231","tpgeo.com/23.236.62.147","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_184_osx_154","tpgeo.com/23.236.62.147","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java_7u25","tpgeo.com/23.236.62.147","443","INFO","No connection","",""
"clientsimulation-java_80442","tpgeo.com/23.236.62.147","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java_1102","tpgeo.com/23.236.62.147","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java_1703","tpgeo.com/23.236.62.147","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java_2106","tpgeo.com/23.236.62.147","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-go_1178","tpgeo.com/23.236.62.147","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-libressl_336","tpgeo.com/23.236.62.147","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-openssl_102e","tpgeo.com/23.236.62.147","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_111d","tpgeo.com/23.236.62.147","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-openssl_315","tpgeo.com/23.236.62.147","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-openssl_350","tpgeo.com/23.236.62.147","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-apple_mail_16_0","tpgeo.com/23.236.62.147","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-thunderbird_91_9","tpgeo.com/23.236.62.147","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"rating_spec","tpgeo.com/23.236.62.147","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","tpgeo.com/23.236.62.147","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","tpgeo.com/23.236.62.147","443","INFO","100","",""
"protocol_support_score_weighted","tpgeo.com/23.236.62.147","443","INFO","30","",""
"key_exchange_score","tpgeo.com/23.236.62.147","443","INFO","90","",""
"key_exchange_score_weighted","tpgeo.com/23.236.62.147","443","INFO","27","",""
"cipher_strength_score","tpgeo.com/23.236.62.147","443","INFO","90","",""
"cipher_strength_score_weighted","tpgeo.com/23.236.62.147","443","INFO","36","",""
"final_score","tpgeo.com/23.236.62.147","443","INFO","93","",""
"overall_grade","tpgeo.com/23.236.62.147","443","OK","A","",""
"grade_cap_reason_1","tpgeo.com/23.236.62.147","443","INFO","Grade capped to A. HSTS max-age is too short","",""
