"id","fqdn/ip","port","severity","finding","cve","cwe","hint"
"scanProblem","mta.mf.mobilierdefrance.com/159.92.161.149","443","FATAL","Can't connect to '159.92.161.149:443' Make sure a firewall is not between you and your scanning target!","","",""
