"id","fqdn/ip","port","severity","finding","cve","cwe","hint"
"cipher-tls1_2_xc030","marseille.mobilierdefrance.com/95.143.65.195","443","OK","TLSv1.2   xc030   ECDHE-RSA-AES256-GCM-SHA384       ECDH 521   AESGCM      256      TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384","","",""
"cipher-tls1_2_xcca8","marseille.mobilierdefrance.com/95.143.65.195","443","OK","TLSv1.2   xcca8   ECDHE-RSA-CHACHA20-POLY1305       ECDH 521   ChaCha20    256      TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256","","",""
"cipher-tls1_2_x9e","marseille.mobilierdefrance.com/95.143.65.195","443","OK","TLSv1.2   x9e     DHE-RSA-AES128-GCM-SHA256         DH 2048    AESGCM      128      TLS_DHE_RSA_WITH_AES_128_GCM_SHA256","","",""
"cipher-tls1_2_x9f","marseille.mobilierdefrance.com/95.143.65.195","443","OK","TLSv1.2   x9f     DHE-RSA-AES256-GCM-SHA384         DH 2048    AESGCM      256      TLS_DHE_RSA_WITH_AES_256_GCM_SHA384","","",""
"cipher-tls1_2_xccaa","marseille.mobilierdefrance.com/95.143.65.195","443","OK","TLSv1.2   xccaa   DHE-RSA-CHACHA20-POLY1305         DH 2048    ChaCha20    256      TLS_DHE_RSA_WITH_CHACHA20_POLY1305_SHA256","","",""
"cipher-tls1_2_xc027","marseille.mobilierdefrance.com/95.143.65.195","443","LOW","TLSv1.2   xc027   ECDHE-RSA-AES128-SHA256           ECDH 521   AES         128      TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256","","",""
"cipher-tls1_2_xc028","marseille.mobilierdefrance.com/95.143.65.195","443","LOW","TLSv1.2   xc028   ECDHE-RSA-AES256-SHA384           ECDH 521   AES         256      TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384","","",""
"cipher-tls1_2_x67","marseille.mobilierdefrance.com/95.143.65.195","443","LOW","TLSv1.2   x67     DHE-RSA-AES128-SHA256             DH 2048    AES         128      TLS_DHE_RSA_WITH_AES_128_CBC_SHA256","","",""
"cipher-tls1_2_x6b","marseille.mobilierdefrance.com/95.143.65.195","443","LOW","TLSv1.2   x6b     DHE-RSA-AES256-SHA256             DH 2048    AES         256      TLS_DHE_RSA_WITH_AES_256_CBC_SHA256","","",""
"cipher-tls1_2_xc013","marseille.mobilierdefrance.com/95.143.65.195","443","LOW","TLSv1.2   xc013   ECDHE-RSA-AES128-SHA              ECDH 521   AES         128      TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA","","",""
"cipher-tls1_2_xc014","marseille.mobilierdefrance.com/95.143.65.195","443","LOW","TLSv1.2   xc014   ECDHE-RSA-AES256-SHA              ECDH 521   AES         256      TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA","","",""
"cipher-tls1_2_x33","marseille.mobilierdefrance.com/95.143.65.195","443","LOW","TLSv1.2   x33     DHE-RSA-AES128-SHA                DH 2048    AES         128      TLS_DHE_RSA_WITH_AES_128_CBC_SHA","","",""
"cipher-tls1_2_x39","marseille.mobilierdefrance.com/95.143.65.195","443","LOW","TLSv1.2   x39     DHE-RSA-AES256-SHA                DH 2048    AES         256      TLS_DHE_RSA_WITH_AES_256_CBC_SHA","","",""
"cipher-tls1_2_xc061","marseille.mobilierdefrance.com/95.143.65.195","443","OK","TLSv1.2   xc061   ECDHE-ARIA256-GCM-SHA384          ECDH 521   ARIAGCM     256      TLS_ECDHE_RSA_WITH_ARIA_256_GCM_SHA384","","",""
"cipher-tls1_2_xc060","marseille.mobilierdefrance.com/95.143.65.195","443","OK","TLSv1.2   xc060   ECDHE-ARIA128-GCM-SHA256          ECDH 521   ARIAGCM     128      TLS_ECDHE_RSA_WITH_ARIA_128_GCM_SHA256","","",""
"cipher-tls1_2_xc077","marseille.mobilierdefrance.com/95.143.65.195","443","LOW","TLSv1.2   xc077   ECDHE-RSA-CAMELLIA256-SHA384      ECDH 521   Camellia    256      TLS_ECDHE_RSA_WITH_CAMELLIA_256_CBC_SHA384","","",""
"cipher-tls1_2_xc076","marseille.mobilierdefrance.com/95.143.65.195","443","LOW","TLSv1.2   xc076   ECDHE-RSA-CAMELLIA128-SHA256      ECDH 521   Camellia    128      TLS_ECDHE_RSA_WITH_CAMELLIA_128_CBC_SHA256","","",""
"cipher-tls1_2_xc0a3","marseille.mobilierdefrance.com/95.143.65.195","443","OK","TLSv1.2   xc0a3   DHE-RSA-AES256-CCM8               DH 2048    AESCCM8     256      TLS_DHE_RSA_WITH_AES_256_CCM_8","","",""
"cipher-tls1_2_xc09f","marseille.mobilierdefrance.com/95.143.65.195","443","OK","TLSv1.2   xc09f   DHE-RSA-AES256-CCM                DH 2048    AESCCM      256      TLS_DHE_RSA_WITH_AES_256_CCM","","",""
"cipher-tls1_2_xc053","marseille.mobilierdefrance.com/95.143.65.195","443","OK","TLSv1.2   xc053   DHE-RSA-ARIA256-GCM-SHA384        DH 2048    ARIAGCM     256      TLS_DHE_RSA_WITH_ARIA_256_GCM_SHA384","","",""
"cipher-tls1_2_xc0a2","marseille.mobilierdefrance.com/95.143.65.195","443","OK","TLSv1.2   xc0a2   DHE-RSA-AES128-CCM8               DH 2048    AESCCM8     128      TLS_DHE_RSA_WITH_AES_128_CCM_8","","",""
"cipher-tls1_2_xc09e","marseille.mobilierdefrance.com/95.143.65.195","443","OK","TLSv1.2   xc09e   DHE-RSA-AES128-CCM                DH 2048    AESCCM      128      TLS_DHE_RSA_WITH_AES_128_CCM","","",""
"cipher-tls1_2_xc052","marseille.mobilierdefrance.com/95.143.65.195","443","OK","TLSv1.2   xc052   DHE-RSA-ARIA128-GCM-SHA256        DH 2048    ARIAGCM     128      TLS_DHE_RSA_WITH_ARIA_128_GCM_SHA256","","",""
"cipher-tls1_2_xc4","marseille.mobilierdefrance.com/95.143.65.195","443","LOW","TLSv1.2   xc4     DHE-RSA-CAMELLIA256-SHA256        DH 2048    Camellia    256      TLS_DHE_RSA_WITH_CAMELLIA_256_CBC_SHA256","","",""
"cipher-tls1_2_xbe","marseille.mobilierdefrance.com/95.143.65.195","443","LOW","TLSv1.2   xbe     DHE-RSA-CAMELLIA128-SHA256        DH 2048    Camellia    128      TLS_DHE_RSA_WITH_CAMELLIA_128_CBC_SHA256","","",""
"cipher-tls1_2_x88","marseille.mobilierdefrance.com/95.143.65.195","443","LOW","TLSv1.2   x88     DHE-RSA-CAMELLIA256-SHA           DH 2048    Camellia    256      TLS_DHE_RSA_WITH_CAMELLIA_256_CBC_SHA","","",""
"cipher-tls1_2_x45","marseille.mobilierdefrance.com/95.143.65.195","443","LOW","TLSv1.2   x45     DHE-RSA-CAMELLIA128-SHA           DH 2048    Camellia    128      TLS_DHE_RSA_WITH_CAMELLIA_128_CBC_SHA","","",""
"cipher-tls1_2_x9c","marseille.mobilierdefrance.com/95.143.65.195","443","OK","TLSv1.2   x9c     AES128-GCM-SHA256                 RSA        AESGCM      128      TLS_RSA_WITH_AES_128_GCM_SHA256","","",""
"cipher-tls1_2_x9d","marseille.mobilierdefrance.com/95.143.65.195","443","OK","TLSv1.2   x9d     AES256-GCM-SHA384                 RSA        AESGCM      256      TLS_RSA_WITH_AES_256_GCM_SHA384","","",""
"cipher-tls1_2_x3c","marseille.mobilierdefrance.com/95.143.65.195","443","LOW","TLSv1.2   x3c     AES128-SHA256                     RSA        AES         128      TLS_RSA_WITH_AES_128_CBC_SHA256","","",""
"cipher-tls1_2_x3d","marseille.mobilierdefrance.com/95.143.65.195","443","LOW","TLSv1.2   x3d     AES256-SHA256                     RSA        AES         256      TLS_RSA_WITH_AES_256_CBC_SHA256","","",""
"cipher-tls1_2_x2f","marseille.mobilierdefrance.com/95.143.65.195","443","LOW","TLSv1.2   x2f     AES128-SHA                        RSA        AES         128      TLS_RSA_WITH_AES_128_CBC_SHA","","",""
"cipher-tls1_2_x35","marseille.mobilierdefrance.com/95.143.65.195","443","LOW","TLSv1.2   x35     AES256-SHA                        RSA        AES         256      TLS_RSA_WITH_AES_256_CBC_SHA","","",""
"cipher-tls1_2_xc0a1","marseille.mobilierdefrance.com/95.143.65.195","443","OK","TLSv1.2   xc0a1   AES256-CCM8                       RSA        AESCCM8     256      TLS_RSA_WITH_AES_256_CCM_8","","",""
"cipher-tls1_2_xc09d","marseille.mobilierdefrance.com/95.143.65.195","443","OK","TLSv1.2   xc09d   AES256-CCM                        RSA        AESCCM      256      TLS_RSA_WITH_AES_256_CCM","","",""
"cipher-tls1_2_xc051","marseille.mobilierdefrance.com/95.143.65.195","443","OK","TLSv1.2   xc051   ARIA256-GCM-SHA384                RSA        ARIAGCM     256      TLS_RSA_WITH_ARIA_256_GCM_SHA384","","",""
"cipher-tls1_2_xc0a0","marseille.mobilierdefrance.com/95.143.65.195","443","OK","TLSv1.2   xc0a0   AES128-CCM8                       RSA        AESCCM8     128      TLS_RSA_WITH_AES_128_CCM_8","","",""
"cipher-tls1_2_xc09c","marseille.mobilierdefrance.com/95.143.65.195","443","OK","TLSv1.2   xc09c   AES128-CCM                        RSA        AESCCM      128      TLS_RSA_WITH_AES_128_CCM","","",""
"cipher-tls1_2_xc050","marseille.mobilierdefrance.com/95.143.65.195","443","OK","TLSv1.2   xc050   ARIA128-GCM-SHA256                RSA        ARIAGCM     128      TLS_RSA_WITH_ARIA_128_GCM_SHA256","","",""
"cipher-tls1_2_xc0","marseille.mobilierdefrance.com/95.143.65.195","443","LOW","TLSv1.2   xc0     CAMELLIA256-SHA256                RSA        Camellia    256      TLS_RSA_WITH_CAMELLIA_256_CBC_SHA256","","",""
"cipher-tls1_2_xba","marseille.mobilierdefrance.com/95.143.65.195","443","LOW","TLSv1.2   xba     CAMELLIA128-SHA256                RSA        Camellia    128      TLS_RSA_WITH_CAMELLIA_128_CBC_SHA256","","",""
"cipher-tls1_2_x84","marseille.mobilierdefrance.com/95.143.65.195","443","LOW","TLSv1.2   x84     CAMELLIA256-SHA                   RSA        Camellia    256      TLS_RSA_WITH_CAMELLIA_256_CBC_SHA","","",""
"cipher-tls1_2_x41","marseille.mobilierdefrance.com/95.143.65.195","443","LOW","TLSv1.2   x41     CAMELLIA128-SHA                   RSA        Camellia    128      TLS_RSA_WITH_CAMELLIA_128_CBC_SHA","","",""
"cipherorder_TLSv1_2","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-CHACHA20-POLY1305 DHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES256-GCM-SHA384 DHE-RSA-CHACHA20-POLY1305 ECDHE-RSA-AES128-SHA256 ECDHE-RSA-AES256-SHA384 DHE-RSA-AES128-SHA256 DHE-RSA-AES256-SHA256 ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-SHA DHE-RSA-AES128-SHA DHE-RSA-AES256-SHA ECDHE-ARIA256-GCM-SHA384 ECDHE-ARIA128-GCM-SHA256 ECDHE-RSA-CAMELLIA256-SHA384 ECDHE-RSA-CAMELLIA128-SHA256 DHE-RSA-AES256-CCM8 DHE-RSA-AES256-CCM DHE-RSA-ARIA256-GCM-SHA384 DHE-RSA-AES128-CCM8 DHE-RSA-AES128-CCM DHE-RSA-ARIA128-GCM-SHA256 DHE-RSA-CAMELLIA256-SHA256 DHE-RSA-CAMELLIA128-SHA256 DHE-RSA-CAMELLIA256-SHA DHE-RSA-CAMELLIA128-SHA AES128-GCM-SHA256 AES256-GCM-SHA384 AES128-SHA256 AES256-SHA256 AES128-SHA AES256-SHA AES256-CCM8 AES256-CCM ARIA256-GCM-SHA384 AES128-CCM8 AES128-CCM ARIA128-GCM-SHA256 CAMELLIA256-SHA256 CAMELLIA128-SHA256 CAMELLIA256-SHA CAMELLIA128-SHA","","",""
"prioritize_chacha_TLSv1_2","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","false","","",""
"cipher_order-tls1_3","marseille.mobilierdefrance.com/95.143.65.195","443","OK","server","","",""
"cipher-tls1_3_x1302","marseille.mobilierdefrance.com/95.143.65.195","443","OK","TLSv1.3   x1302   TLS_AES_256_GCM_SHA384            ECDH 256   AESGCM      256      TLS_AES_256_GCM_SHA384","","",""
"cipher-tls1_3_x1303","marseille.mobilierdefrance.com/95.143.65.195","443","OK","TLSv1.3   x1303   TLS_CHACHA20_POLY1305_SHA256      ECDH 256   ChaCha20    256      TLS_CHACHA20_POLY1305_SHA256","","",""
"cipher-tls1_3_x1301","marseille.mobilierdefrance.com/95.143.65.195","443","OK","TLSv1.3   x1301   TLS_AES_128_GCM_SHA256            ECDH 256   AESGCM      128      TLS_AES_128_GCM_SHA256","","",""
"cipherorder_TLSv1_3","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","TLS_AES_256_GCM_SHA384 TLS_CHACHA20_POLY1305_SHA256 TLS_AES_128_GCM_SHA256","","",""
"prioritize_chacha_TLSv1_3","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","false","","",""
"cipher_order","marseille.mobilierdefrance.com/95.143.65.195","443","OK","server","","",""
"FS","marseille.mobilierdefrance.com/95.143.65.195","443","OK","offered","","",""
"FS_ciphers","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","TLS_AES_256_GCM_SHA384 TLS_CHACHA20_POLY1305_SHA256 ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES256-SHA384 ECDHE-RSA-AES256-SHA DHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-CHACHA20-POLY1305 DHE-RSA-CHACHA20-POLY1305 DHE-RSA-AES256-CCM8 DHE-RSA-AES256-CCM DHE-RSA-AES256-SHA256 DHE-RSA-AES256-SHA ECDHE-RSA-CAMELLIA256-SHA384 DHE-RSA-CAMELLIA256-SHA256 DHE-RSA-CAMELLIA256-SHA DHE-RSA-ARIA256-GCM-SHA384 ECDHE-ARIA256-GCM-SHA384 TLS_AES_128_GCM_SHA256 ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES128-SHA256 ECDHE-RSA-AES128-SHA DHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES128-CCM8 DHE-RSA-AES128-CCM DHE-RSA-AES128-SHA256 DHE-RSA-AES128-SHA ECDHE-RSA-CAMELLIA128-SHA256 DHE-RSA-CAMELLIA128-SHA256 DHE-RSA-CAMELLIA128-SHA DHE-RSA-ARIA128-GCM-SHA256 ECDHE-ARIA128-GCM-SHA256","","",""
"FS_ECDHE_curves","marseille.mobilierdefrance.com/95.143.65.195","443","OK","prime256v1 secp384r1 secp521r1","","",""
"DH_groups","marseille.mobilierdefrance.com/95.143.65.195","443","OK","ffdhe2048","","",""
"FS_TLS12_sig_algs","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","RSA-PSS-RSAE+SHA256 RSA-PSS-RSAE+SHA384 RSA-PSS-RSAE+SHA512 RSA+SHA256 RSA+SHA384 RSA+SHA512 RSA+SHA224","","",""
"FS_TLS13_sig_algs","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","RSA-PSS-RSAE+SHA256 RSA-PSS-RSAE+SHA384 RSA-PSS-RSAE+SHA512","","",""
"TLS_extensions","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","'server name/#0' 'max fragment length/#1' 'status request/#5' 'supported_groups/#10' 'EC point formats/#11' 'application layer protocol negotiation/#16' 'encrypt-then-mac/#22' 'extended master secret/#23' 'supported versions/#43' 'key share/#51' 'renegotiation info/#65281'","","",""
"TLS_session_ticket","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","no -- no lifetime advertised","","",""
"SSL_sessionID_support","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","yes","","",""
"sessionresumption_ticket","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","not supported","","",""
"sessionresumption_ID","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","supported","","",""
"TLS_timestamp","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","random","","",""
"certificate_compression","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","none","","",""
"clientAuth","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","none","","",""
"cert_numbers","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","1","","",""
"cert_signatureAlgorithm","marseille.mobilierdefrance.com/95.143.65.195","443","OK","SHA256 with RSA","","",""
"cert_keySize","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","RSA 2048 bits (exponent is 65537)","","",""
"cert_keyUsage","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","Digital Signature, Key Encipherment","","",""
"cert_extKeyUsage","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","","",""
"cert_serialNumber","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","06EEE21FC15AE57244761170C33F43399A17","","",""
"cert_serialNumberLen","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","18","","",""
"cert_fingerprintSHA1","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","E02E97F08839D70B32BE7E59F154C6584D86E2CB","","",""
"cert_fingerprintSHA256","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","ED82D6A5ABB6E14A8566FA0485BD6C7F0524E15049DDE1B8D8D251CCA0A914CB","","",""
"cert","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFHzCCBAegAwIBAgISBu7iH8Fa5XJEdhFwwz9DOZoXMA0GCSqGSIb3DQEBCwUAMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNSMTAwHhcNMjUwNDI0MTc1NzQwWhcNMjUwNzIzMTc1NzM5WjAaMRgwFgYDVQQDEw93ZWIwMi5qbHMuY2xvdWQwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQDDjWBG8P76g/jDjU2mUXlHotmNaxNbx0kRPifbuaOVHBiXXjVNe9GoDrKFb/2htAyHbrnv+er2b87c0Ts7OIum1qxVq505FCw1oK5qyfpLdlPEpSTP2TljwYBT6g+9vMGhGiaKBmlBNAfFKJ/DNpmsNo9CDpR1HobrkgtuauTPwVlBg+2l2AkZiIucUw6pfjpY05j8UWjAm2PS7TT4DGltFHnlbZj/4oXeGa8s58FXEN0GstpksuwOZFkE0ea4nDAvTGE2/nz3ITqqhUfvGrQy2atL58bIGdnR3Zqh4BO2E9ozAWF74VRSxxGdyO3uO6VxAPqJsTG+jTSwaIbOWMflAgMBAAGjggJEMIICQDAOBgNVHQ8BAf8EBAMCBaAwHQYDVR0lBBYwFAYIKwYBBQUHAwEGCCsGAQUFBwMCMAwGA1UdEwEB/wQCMAAwHQYDVR0OBBYEFOxrjSO3CmsE/FWkn89AKXXznsk9MB8GA1UdIwQYMBaAFLu8w0el5LypxsOkcgwQjaI14cjoMFcGCCsGAQUFBwEBBEswSTAiBggrBgEFBQcwAYYWaHR0cDovL3IxMC5vLmxlbmNyLm9yZzAjBggrBgEFBQcwAoYXaHR0cDovL3IxMC5pLmxlbmNyLm9yZy8wGgYDVR0RBBMwEYIPd2ViMDIuamxzLmNsb3VkMBMGA1UdIAQMMAowCAYGZ4EMAQIBMC4GA1UdHwQnMCUwI6AhoB+GHWh0dHA6Ly9yMTAuYy5sZW5jci5vcmcvMjQuY3JsMIIBBQYKKwYBBAHWeQIEAgSB9gSB8wDxAHYADeHyMCvTDcFAYhIJ6lUu/Ed0fLHX6TDvDkIetH5OqjQAAAGWaShNKQAABAMARzBFAiEApAmF5KahT1DfOry+WNFjn6FgFo7U8mdVsZEUE61BkNMCIAUeh5txtkiVM8FB2b/LvyZTPcWuTDBFAtiu8kWzpU0bAHcArxgaKNaMo+CpikycZ6sJ+Lu8IrquvLE4o6Gd0/m2Aw0AAAGWaShQDAAABAMASDBGAiEAtw6WnPGH0x1Y9Ztm417ZiGvBbzXq06isqCT8En3wwIwCIQDXDFdH30s9XffwinWsJmhLM5exIMLFwjyZOqGePEj6AzANBgkqhkiG9w0BAQsFAAOCAQEAqdPyn9dzWrRgE8sY7WZfxar4f9F0me86VWdtdNXfGi/eQ8mYeRyi/+bKTzulQtBpKE5rDevyG/GcCcVWa1sOGlSHMfhIywYO0mvQxaqhKLnbVdaojbFuNemdM0aF2Y0cWFHu833rXNwjlBlt+RBTIMDCwgg8A4CTEVnmK1M9k427Y7czXzoIUQeb8NZdAtIV2v0byF7bfQ+gfbCg6dfcIHgWn9/u7RsFAgbR34p2voaMlmzLb7DjV6f/dT6kQpfiZj2IRDLcY3QPXmMoxvCw599+Fyn1q9krtbjZfMoF2CBRkX+sioE2j1M2WwISyF+tYrFEzqKXT3UsR7l0aaKDxw==\n-----END CERTIFICATE-----","","",""
"cert_commonName","marseille.mobilierdefrance.com/95.143.65.195","443","OK","web02.jls.cloud","","",""
"cert_commonName_wo_SNI","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","web02.jls.cloud","","",""
"cert_subjectAltName","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","web02.jls.cloud","","",""
"cert_trust","marseille.mobilierdefrance.com/95.143.65.195","443","HIGH","certificate does not match supplied URI (same w/o SNI)","","",""
"cert_chain_of_trust","marseille.mobilierdefrance.com/95.143.65.195","443","OK","passed.","","",""
"cert_certificatePolicies_EV","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","no","","",""
"cert_expirationStatus","marseille.mobilierdefrance.com/95.143.65.195","443","OK","37 >= 30 days","","",""
"cert_notBefore","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","2025-04-24 17:57","","",""
"cert_notAfter","marseille.mobilierdefrance.com/95.143.65.195","443","OK","2025-07-23 17:57","","",""
"cert_extlifeSpan","marseille.mobilierdefrance.com/95.143.65.195","443","OK","certificate has no extended life time according to browser forum","","",""
"cert_eTLS","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","not present","","",""
"cert_crlDistributionPoints","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","http://r10.c.lencr.org/24.crl","","",""
"cert_ocspURL","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","http://r10.o.lencr.org","","",""
"OCSP_stapling","marseille.mobilierdefrance.com/95.143.65.195","443","OK","offered","","",""
"cert_ocspRevoked","marseille.mobilierdefrance.com/95.143.65.195","443","OK","not revoked","","",""
"cert_mustStapleExtension","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","--","","",""
"DNS_CAArecord","marseille.mobilierdefrance.com/95.143.65.195","443","LOW","--","","",""
"certificate_transparency","marseille.mobilierdefrance.com/95.143.65.195","443","OK","yes (certificate extension)","","",""
"certs_countServer","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","2","","",""
"certs_list_ordering_problem","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","no","","",""
"cert_caIssuers","marseille.mobilierdefrance.com/95.143.65.195","443","INFO","R10 (Let's Encrypt from US)","","",""
