"id","fqdn/ip","port","severity","finding","cve","cwe","hint"
"service","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","INFO","HTTP","","",""
"pre_128cipher","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","INFO","No 128 cipher limit bug","","",""
"SSLv2","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","OK","not offered","","",""
"SSLv3","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","OK","not offered","","",""
"TLS1","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","LOW","offered (deprecated)","","",""
"TLS1_1","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","LOW","offered (deprecated)","","",""
"TLS1_2","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","OK","offered","","",""
"TLS1_3","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","OK","offered with final","","",""
"NPN","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","INFO","not offered","","",""
"ALPN","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","INFO","http/1.1","","",""
"cipherlist_NULL","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","OK","not offered","","CWE-327",""
"cipherlist_aNULL","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","OK","not offered","","CWE-327",""
"cipherlist_EXPORT","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","OK","not offered","","CWE-327",""
"cipherlist_LOW","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","OK","not offered","","CWE-327",""
"cipherlist_3DES_IDEA","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","INFO","not offered","","CWE-310",""
"cipherlist_OBSOLETED","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","LOW","offered","","CWE-310",""
"cipherlist_STRONG_NOFS","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","OK","offered","","",""
"cipherlist_STRONG_FS","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","OK","offered","","",""
"cipher_order-tls1","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","OK","server","","",""
"cipher-tls1_xc014","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","LOW","TLSv1   xc014   ECDHE-RSA-AES256-SHA              ECDH 521   AES         256      TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA","","",""
"cipher-tls1_xc013","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","LOW","TLSv1   xc013   ECDHE-RSA-AES128-SHA              ECDH 256   AES         128      TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA","","",""
"cipher-tls1_x35","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","LOW","TLSv1   x35     AES256-SHA                        RSA        AES         256      TLS_RSA_WITH_AES_256_CBC_SHA","","",""
"cipher-tls1_x2f","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","LOW","TLSv1   x2f     AES128-SHA                        RSA        AES         128      TLS_RSA_WITH_AES_128_CBC_SHA","","",""
"cipherorder_TLSv1","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","INFO","ECDHE-RSA-AES256-SHA ECDHE-RSA-AES128-SHA AES256-SHA AES128-SHA","","",""
"cipher_order-tls1_1","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","OK","server","","",""
"cipher-tls1_1_xc014","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","LOW","TLSv1.1   xc014   ECDHE-RSA-AES256-SHA              ECDH 521   AES         256      TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA","","",""
"cipher-tls1_1_xc013","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","LOW","TLSv1.1   xc013   ECDHE-RSA-AES128-SHA              ECDH 256   AES         128      TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA","","",""
"cipher-tls1_1_x35","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","LOW","TLSv1.1   x35     AES256-SHA                        RSA        AES         256      TLS_RSA_WITH_AES_256_CBC_SHA","","",""
"cipher-tls1_1_x2f","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","LOW","TLSv1.1   x2f     AES128-SHA                        RSA        AES         128      TLS_RSA_WITH_AES_128_CBC_SHA","","",""
"cipherorder_TLSv1_1","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","INFO","ECDHE-RSA-AES256-SHA ECDHE-RSA-AES128-SHA AES256-SHA AES128-SHA","","",""
"cipher_order-tls1_2","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","OK","server","","",""
"cipher-tls1_2_xc030","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","OK","TLSv1.2   xc030   ECDHE-RSA-AES256-GCM-SHA384       ECDH 521   AESGCM      256      TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384","","",""
"cipher-tls1_2_xc02f","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","OK","TLSv1.2   xc02f   ECDHE-RSA-AES128-GCM-SHA256       ECDH 256   AESGCM      128      TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256","","",""
"cipher-tls1_2_xc028","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","LOW","TLSv1.2   xc028   ECDHE-RSA-AES256-SHA384           ECDH 521   AES         256      TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384","","",""
"cipher-tls1_2_xc027","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","LOW","TLSv1.2   xc027   ECDHE-RSA-AES128-SHA256           ECDH 256   AES         128      TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256","","",""
"cipher-tls1_2_xc014","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","LOW","TLSv1.2   xc014   ECDHE-RSA-AES256-SHA              ECDH 521   AES         256      TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA","","",""
"cipher-tls1_2_xc013","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","LOW","TLSv1.2   xc013   ECDHE-RSA-AES128-SHA              ECDH 256   AES         128      TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA","","",""
"cipher-tls1_2_x9d","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","OK","TLSv1.2   x9d     AES256-GCM-SHA384                 RSA        AESGCM      256      TLS_RSA_WITH_AES_256_GCM_SHA384","","",""
"cipher-tls1_2_x9c","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","OK","TLSv1.2   x9c     AES128-GCM-SHA256                 RSA        AESGCM      128      TLS_RSA_WITH_AES_128_GCM_SHA256","","",""
"cipher-tls1_2_x3d","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","LOW","TLSv1.2   x3d     AES256-SHA256                     RSA        AES         256      TLS_RSA_WITH_AES_256_CBC_SHA256","","",""
"cipher-tls1_2_x3c","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","LOW","TLSv1.2   x3c     AES128-SHA256                     RSA        AES         128      TLS_RSA_WITH_AES_128_CBC_SHA256","","",""
"cipher-tls1_2_x35","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","LOW","TLSv1.2   x35     AES256-SHA                        RSA        AES         256      TLS_RSA_WITH_AES_256_CBC_SHA","","",""
"cipher-tls1_2_x2f","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","LOW","TLSv1.2   x2f     AES128-SHA                        RSA        AES         128      TLS_RSA_WITH_AES_128_CBC_SHA","","",""
"cipherorder_TLSv1_2","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","INFO","ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES256-SHA384 ECDHE-RSA-AES128-SHA256 ECDHE-RSA-AES256-SHA ECDHE-RSA-AES128-SHA AES256-GCM-SHA384 AES128-GCM-SHA256 AES256-SHA256 AES128-SHA256 AES256-SHA AES128-SHA","","",""
"cipher_order-tls1_3","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","OK","server","","",""
"cipher-tls1_3_x1302","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","OK","TLSv1.3   x1302   TLS_AES_256_GCM_SHA384            ECDH 256   AESGCM      256      TLS_AES_256_GCM_SHA384","","",""
"cipher-tls1_3_x1301","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","OK","TLSv1.3   x1301   TLS_AES_128_GCM_SHA256            ECDH 256   AESGCM      128      TLS_AES_128_GCM_SHA256","","",""
"cipherorder_TLSv1_3","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","INFO","TLS_AES_256_GCM_SHA384 TLS_AES_128_GCM_SHA256","","",""
"cipher_order","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","OK","server","","",""
"FS","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","OK","offered","","",""
"FS_ciphers","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","INFO","TLS_AES_256_GCM_SHA384 ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES256-SHA384 ECDHE-RSA-AES256-SHA TLS_AES_128_GCM_SHA256 ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES128-SHA256 ECDHE-RSA-AES128-SHA","","",""
"FS_ECDHE_curves","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","OK","prime256v1 secp384r1 secp521r1","","",""
"FS_TLS12_sig_algs","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","LOW","RSA-PSS-RSAE+SHA256 RSA+SHA256 RSA-PSS-RSAE+SHA384 RSA+SHA384 RSA-PSS-RSAE+SHA512 RSA+SHA512 RSA+SHA1","","",""
"FS_TLS13_sig_algs","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","INFO","RSA-PSS-RSAE+SHA256 RSA-PSS-RSAE+SHA384 RSA-PSS-RSAE+SHA512","","",""
"TLS_extensions","configurateurmdf.mobilierdefrance.com/20.82.13.59","443","INFO","'status request/#5' 'application layer protocol negotiation/#16' 'extended master secret/#23' 'supported versions/#43' 'key share/#51' 'renegotiation info/#65281'","","",""
