"id","fqdn/ip","port","severity","finding","cve","cwe","hint"
"cert_subjectAltName","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","recrutement.mobilierdefrance.com","","",""
"cert_trust","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","Ok via SAN and CN (SNI mandatory)","","",""
"cert_trust_wildcard","recrutement.mobilierdefrance.com/40.115.55.251","443","LOW","trust is via wildcard","","",""
"cert_chain_of_trust","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","passed.","","",""
"cert_certificatePolicies_EV","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","no","","",""
"cert_expirationStatus","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","35 >= 30 days","","",""
"cert_notBefore","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","2025-04-22 19:17","","",""
"cert_notAfter","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","2025-07-21 19:17","","",""
"cert_extlifeSpan","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","certificate has no extended life time according to browser forum","","",""
"cert_eTLS","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","not present","","",""
"cert_crlDistributionPoints","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","http://e5.c.lencr.org/87.crl","","",""
"cert_ocspURL","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","http://e5.o.lencr.org","","",""
"OCSP_stapling","recrutement.mobilierdefrance.com/40.115.55.251","443","LOW","not offered","","",""
"cert_mustStapleExtension","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","--","","",""
"DNS_CAArecord","recrutement.mobilierdefrance.com/40.115.55.251","443","LOW","--","","",""
"certificate_transparency","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","yes (certificate extension)","","",""
"certs_countServer","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","2","","",""
"certs_list_ordering_problem","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","no","","",""
"cert_caIssuers","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","E5 (Let's Encrypt from US)","","",""
